transaction_id,customer_id,transaction_date,transaction_type,amount,product_category,product_subcategory,branch_city,branch_lat,branch_long,channel,currency,credit_card_fees,insurance_fees,late_payment_amount,customer_score,monthly_income,customer_segment,recommended_offer,month,year_month,total_fees
18140,8172,2025-02-09,Transfer,3451.220471,Credit Card,Student,Madrid,40.4168,-3.7038,Branch,EUR,56,0,0,711,220682,Low Income Segment,Financial Literacy Program Access,2,2025-02,56
18141,3894,2023-04-26,Deposit,4626.458644,Savings Account,Standard,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,726,277661,Low Income Segment,No-Fee Basic Account,4,2023-04,0
18142,4185,2024-12-29,Transfer,4962.260054,Savings Account,Student,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,506,279426,Low Income Segment,No-Fee Basic Account,12,2024-12,0
18143,9968,2023-08-17,Fee,4521.677425,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,USD,0,0,0,596,153885,Low Income Segment,Financial Literacy Program Access,8,2023-08,0
18144,3732,2023-09-29,Card Payment,7026.559363,Checking Account,Standard,Barcelona,41.3874,2.1686,Branch,USD,0,0,0,453,987033,High Income Segment,Premium Investment Services,9,2023-09,0
18145,9923,2024-12-20,Withdrawal,4823.846232,Checking Account,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,503,2991,Low Income Segment,Financial Literacy Program Access,12,2024-12,0
18146,6324,2025-03-10,Withdrawal,3883.980374,Checking Account,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,647,439487,Middle Income Segment,Mid-tier Savings Booster,3,2025-03,0
18147,8849,2023-04-26,Card Payment,217.6840707,Savings Account,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,682,705469,High Income Segment,Premium Investment Services,4,2023-04,0
18148,9294,2024-08-09,Loan Payment,227.2162597,Savings Account,Gold,Bilbao,43.263,-2.935,Branch,EUR,0,0,12308,736,723733,High Income Segment,Premium Investment Services,8,2024-08,12308
18149,2083,2023-12-18,Fee,473.3254062,Mortgage,Platinum,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,414,216747,Low Income Segment,Financial Literacy Program Access,12,2023-12,0
18150,6205,2023-03-20,Withdrawal,1176.937757,Checking Account,Standard,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,753,385899,Middle Income Segment,Mid-tier Savings Booster,3,2023-03,0
18151,5862,2024-12-15,Deposit,1159.58541,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,690,188745,Low Income Segment,Financial Literacy Program Access,12,2024-12,0
18152,4070,2023-09-16,Card Payment,2427.208847,Loan,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,3713,0,586,414295,Middle Income Segment,Personal Loan Cashback Offer,9,2023-09,3713
18153,9563,2025-05-12,Deposit,4052.500892,Checking Account,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,669,637314,Middle Income Segment,Mid-tier Savings Booster,5,2025-05,0
18154,9870,2024-05-21,Card Payment,6254.119221,Loan,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,8812,0,510,960196,High Income Segment,Premium Investment Services,5,2024-05,8812
18155,1201,2023-08-29,Deposit,3372.970154,Credit Card,Student,Murcia,37.9847,-1.1287,Branch,EUR,1551,0,0,599,541372,Middle Income Segment,Gold Card with Travel Benefits,8,2023-08,1551
18156,1088,2023-02-16,Card Payment,3323.591473,Savings Account,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,615,6563,Middle Income Segment,Mid-tier Savings Booster,2,2023-02,0
18157,7299,2023-04-13,Transfer,1957.974465,Savings Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,687,206114,Low Income Segment,No-Fee Basic Account,4,2023-04,0
18158,9379,2024-11-12,Withdrawal,3293.177866,Mortgage,Standard,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,639,905352,High Income Segment,Exclusive Platinum Package,11,2024-11,0
18159,6171,2023-03-03,Transfer,3454.039304,Savings Account,Standard,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,787,508761,Middle Income Segment,Mid-tier Savings Booster,3,2023-03,0
18160,2554,2023-04-14,Withdrawal,12170.85984,Loan,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,9067,0,752,113658,Low Income Segment,Financial Literacy Program Access,4,2023-04,9067
18161,6599,2023-04-18,Loan Payment,4044.790606,Savings Account,Platinum,Bilbao,43.263,-2.935,Online,EUR,0,0,18497,300,101258,Low Income Segment,No-Fee Basic Account,4,2023-04,18497
18162,9421,2023-07-25,Transfer,3233.30761,Checking Account,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,425,624855,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
18163,1054,2023-06-04,Withdrawal,3680.63084,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,1325,0,0,602,639746,Middle Income Segment,Gold Card with Travel Benefits,6,2023-06,1325
18164,5366,2023-02-14,Loan Payment,590.1853917,Mortgage,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,4367,540,542613,Middle Income Segment,Mid-tier Savings Booster,2,2023-02,4367
18165,5031,2025-03-05,Withdrawal,9795.438512,Mortgage,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,651,877877,High Income Segment,Exclusive Platinum Package,3,2025-03,0
18166,4140,2024-01-02,Fee,3328.654549,Mortgage,Standard,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,765,555052,Middle Income Segment,Mid-tier Savings Booster,1,2024-01,0
18167,9078,2025-01-12,Card Payment,5332.480162,Checking Account,Standard,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,307,121009,Low Income Segment,Financial Literacy Program Access,1,2025-01,0
18168,2552,2024-07-07,Transfer,3792.96823,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,554,805259,High Income Segment,Premium Investment Services,7,2024-07,0
18169,8795,2023-10-30,Deposit,6861.501114,Checking Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,775,35277,Middle Income Segment,Mid-tier Savings Booster,10,2023-10,0
18170,6271,2024-12-26,Loan Payment,6812.907188,Loan,Gold,Madrid,40.4168,-3.7038,ATM,EUR,0,75,18493,381,721191,High Income Segment,Premium Investment Services,12,2024-12,18568
18171,1115,2023-12-08,Loan Payment,4140.830777,Savings Account,Student,Madrid,40.4168,-3.7038,Online,EUR,0,0,3424,463,768505,High Income Segment,Premium Investment Services,12,2023-12,3424
18172,4613,2024-07-01,Deposit,5641.487731,Checking Account,Platinum,Bilbao,43.263,-2.935,Online,EUR,0,0,0,825,376478,Middle Income Segment,Mid-tier Savings Booster,7,2024-07,0
18173,7372,2023-06-14,Loan Payment,4390.789068,Loan,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,6026,6182,348,544902,Middle Income Segment,Personal Loan Cashback Offer,6,2023-06,12208
18174,9551,2024-02-14,Deposit,1332.5536,Loan,Gold,Seville,37.3891,-5.9845,ATM,USD,0,5348,0,377,166368,Low Income Segment,Financial Literacy Program Access,2,2024-02,5348
18175,9219,2024-02-12,Deposit,1894.329393,Checking Account,Business,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,728,280173,Low Income Segment,Financial Literacy Program Access,2,2024-02,0
18176,4837,2023-12-22,Withdrawal,6587.147433,Checking Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,493,22132,Low Income Segment,Financial Literacy Program Access,12,2023-12,0
18177,4533,2023-04-20,Transfer,5231.884696,Credit Card,Gold,Bilbao,43.263,-2.935,Mobile,EUR,2363,0,0,497,24879,Low Income Segment,Financial Literacy Program Access,4,2023-04,2363
18178,6831,2024-01-22,Fee,5192.601347,Checking Account,Business,Bilbao,43.263,-2.935,Mobile,USD,0,0,0,321,164189,Low Income Segment,Financial Literacy Program Access,1,2024-01,0
18179,6963,2023-01-16,Loan Payment,12013.31975,Mortgage,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,13543,314,913329,High Income Segment,Exclusive Platinum Package,1,2023-01,13543
18180,2294,2023-10-01,Withdrawal,3328.913736,Savings Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,847,392772,Middle Income Segment,Mid-tier Savings Booster,10,2023-10,0
18181,6970,2024-10-29,Fee,10630.915,Loan,Standard,Bilbao,43.263,-2.935,Online,EUR,0,9131,0,544,402061,Middle Income Segment,Personal Loan Cashback Offer,10,2024-10,9131
18182,8550,2024-04-02,Fee,1300.35975,Mortgage,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,461,171297,Low Income Segment,Financial Literacy Program Access,4,2024-04,0
18183,3075,2023-05-04,Loan Payment,13465.68837,Mortgage,Standard,Madrid,40.4168,-3.7038,Branch,EUR,0,0,9527,807,381061,Middle Income Segment,Mid-tier Savings Booster,5,2023-05,9527
18184,8366,2023-06-11,Loan Payment,10092.16711,Loan,Business,Seville,37.3891,-5.9845,Branch,EUR,0,4932,10597,744,256935,Low Income Segment,Financial Literacy Program Access,6,2023-06,15529
18185,6207,2025-03-10,Withdrawal,4504.744911,Savings Account,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,567,327652,Middle Income Segment,Mid-tier Savings Booster,3,2025-03,0
18186,6817,2025-01-09,Loan Payment,7151.364984,Credit Card,Business,Barcelona,41.3874,2.1686,Online,EUR,1134,0,13472,547,153816,Low Income Segment,Financial Literacy Program Access,1,2025-01,14606
18187,2778,2025-03-26,Fee,2691.018637,Credit Card,Business,Bilbao,43.263,-2.935,Branch,EUR,4137,0,0,366,146897,Low Income Segment,Financial Literacy Program Access,3,2025-03,4137
18188,1373,2025-01-18,Loan Payment,1709.988045,Mortgage,Business,Madrid,40.4168,-3.7038,Branch,EUR,0,0,13845,578,167988,Low Income Segment,Financial Literacy Program Access,1,2025-01,13845
18189,8557,2025-02-23,Card Payment,1944.557311,Mortgage,Platinum,Madrid,40.4168,-3.7038,ATM,USD,0,0,0,475,882127,High Income Segment,Exclusive Platinum Package,2,2025-02,0
18190,2573,2024-03-22,Card Payment,3894.320396,Checking Account,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,692,62793,Middle Income Segment,Mid-tier Savings Booster,3,2024-03,0
18191,7026,2024-05-02,Withdrawal,3829.81507,Credit Card,Gold,Bilbao,43.263,-2.935,Mobile,EUR,3693,0,0,340,222268,Low Income Segment,Financial Literacy Program Access,5,2024-05,3693
18192,5444,2025-01-15,Withdrawal,6402.47032,Credit Card,Student,Malaga,36.7213,-4.4214,Mobile,EUR,2414,0,0,698,765237,High Income Segment,Exclusive Platinum Package,1,2025-01,2414
18193,1787,2023-09-05,Withdrawal,2512.856603,Savings Account,Business,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,429,814409,High Income Segment,Premium Investment Services,9,2023-09,0
18194,2545,2023-03-17,Loan Payment,984.0565839,Checking Account,Standard,Barcelona,41.3874,2.1686,ATM,EUR,0,0,10492,705,935187,High Income Segment,Premium Investment Services,3,2023-03,10492
18195,9561,2024-06-09,Transfer,40.26640692,Loan,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,8571,0,395,22584,Low Income Segment,Financial Literacy Program Access,6,2024-06,8571
18196,5374,2023-09-29,Withdrawal,1604.013499,Loan,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,2867,0,719,433103,Middle Income Segment,Personal Loan Cashback Offer,9,2023-09,2867
18197,6447,2023-08-01,Transfer,736.1982393,Savings Account,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,606,543825,Middle Income Segment,Mid-tier Savings Booster,8,2023-08,0
18198,5055,2025-04-13,Deposit,8942.283687,Loan,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,6058,0,512,135258,Low Income Segment,Financial Literacy Program Access,4,2025-04,6058
18199,1606,2023-07-29,Withdrawal,2797.409725,Credit Card,Gold,Murcia,37.9847,-1.1287,ATM,EUR,1616,0,0,604,181398,Low Income Segment,Financial Literacy Program Access,7,2023-07,1616
18200,3576,2025-03-09,Transfer,1408.682088,Mortgage,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,723,567148,Middle Income Segment,Mid-tier Savings Booster,3,2025-03,0
18201,7569,2023-01-20,Transfer,5892.283943,Checking Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,535,337475,Middle Income Segment,Mid-tier Savings Booster,1,2023-01,0
18202,5124,2023-07-27,Fee,11678.20165,Loan,Business,Bilbao,43.263,-2.935,Online,EUR,0,8727,0,463,866505,High Income Segment,Premium Investment Services,7,2023-07,8727
18203,6051,2023-11-12,Transfer,1258.800144,Loan,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,9514,0,354,620576,Middle Income Segment,Personal Loan Cashback Offer,11,2023-11,9514
18204,1322,2023-09-22,Fee,11958.19162,Loan,Student,Murcia,37.9847,-1.1287,Online,EUR,0,3787,0,709,561744,Middle Income Segment,Personal Loan Cashback Offer,9,2023-09,3787
18205,1583,2023-02-23,Card Payment,11799.48511,Loan,Business,Malaga,36.7213,-4.4214,ATM,USD,0,7694,0,669,668535,Middle Income Segment,Personal Loan Cashback Offer,2,2023-02,7694
18206,6389,2023-06-22,Card Payment,7801.517803,Mortgage,Gold,Seville,37.3891,-5.9845,Online,EUR,0,0,0,617,62775,Middle Income Segment,Mid-tier Savings Booster,6,2023-06,0
18207,9847,2024-04-03,Card Payment,4417.375993,Mortgage,Platinum,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,354,402935,Middle Income Segment,Mid-tier Savings Booster,4,2024-04,0
18208,5881,2023-03-05,Transfer,693.1113485,Savings Account,Business,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,754,606933,Middle Income Segment,Mid-tier Savings Booster,3,2023-03,0
18209,9414,2023-11-20,Transfer,8060.07614,Credit Card,Student,Murcia,37.9847,-1.1287,Mobile,EUR,3948,0,0,625,679801,Middle Income Segment,Gold Card with Travel Benefits,11,2023-11,3948
18210,3122,2024-01-30,Deposit,7513.602267,Loan,Business,Bilbao,43.263,-2.935,ATM,USD,0,5071,0,834,326451,Middle Income Segment,Personal Loan Cashback Offer,1,2024-01,5071
18211,8699,2024-08-28,Transfer,3250.456489,Savings Account,Gold,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,712,737837,High Income Segment,Premium Investment Services,8,2024-08,0
18212,8796,2023-06-13,Loan Payment,8421.84692,Credit Card,Platinum,Murcia,37.9847,-1.1287,Online,EUR,1117,0,14107,580,462424,Middle Income Segment,Gold Card with Travel Benefits,6,2023-06,15224
18213,3220,2024-06-14,Loan Payment,6623.009508,Mortgage,Gold,Malaga,36.7213,-4.4214,Online,EUR,0,0,4945,613,500194,Middle Income Segment,Mid-tier Savings Booster,6,2024-06,4945
18214,6123,2023-09-21,Card Payment,4578.425806,Loan,Student,Seville,37.3891,-5.9845,Mobile,EUR,0,4376,0,605,994397,High Income Segment,Premium Investment Services,9,2023-09,4376
18215,4550,2024-02-21,Loan Payment,11361.80634,Mortgage,Student,Malaga,36.7213,-4.4214,Online,EUR,0,0,167,364,309288,Middle Income Segment,Mid-tier Savings Booster,2,2024-02,167
18216,6779,2024-04-21,Deposit,3699.133133,Loan,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,107,0,610,615685,Middle Income Segment,Personal Loan Cashback Offer,4,2024-04,107
18217,5928,2024-08-12,Transfer,4896.080266,Mortgage,Student,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,827,127423,Low Income Segment,Financial Literacy Program Access,8,2024-08,0
18218,1166,2024-06-21,Deposit,1903.993644,Savings Account,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,417,886778,High Income Segment,Premium Investment Services,6,2024-06,0
18219,7443,2023-09-11,Transfer,4272.286197,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,679,448539,Middle Income Segment,Mid-tier Savings Booster,9,2023-09,0
18220,9309,2025-02-24,Fee,11612.03541,Mortgage,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,697,189721,Low Income Segment,Financial Literacy Program Access,2,2025-02,0
18221,7655,2024-07-16,Deposit,4352.650789,Mortgage,Business,Madrid,40.4168,-3.7038,Online,USD,0,0,0,596,712289,High Income Segment,Exclusive Platinum Package,7,2024-07,0
18222,8342,2023-11-23,Card Payment,1126.555494,Checking Account,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,640,460131,Middle Income Segment,Mid-tier Savings Booster,11,2023-11,0
18223,3206,2023-02-14,Loan Payment,4884.614395,Loan,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,205,9458,716,165534,Low Income Segment,Financial Literacy Program Access,2,2023-02,9663
18224,2250,2023-06-23,Loan Payment,4873.121192,Checking Account,Business,Seville,37.3891,-5.9845,Mobile,USD,0,0,13174,698,367528,Middle Income Segment,Mid-tier Savings Booster,6,2023-06,13174
18225,5006,2023-03-13,Loan Payment,10080.84627,Mortgage,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,0,5329,608,799288,High Income Segment,Exclusive Platinum Package,3,2023-03,5329
18226,5558,2025-05-08,Transfer,1003.747979,Savings Account,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,406,166569,Low Income Segment,No-Fee Basic Account,5,2025-05,0
18227,3151,2025-05-18,Transfer,3106.001385,Loan,Platinum,Bilbao,43.263,-2.935,ATM,EUR,0,3649,0,727,363616,Middle Income Segment,Personal Loan Cashback Offer,5,2025-05,3649
18228,6077,2024-04-14,Deposit,4639.751833,Savings Account,Business,Murcia,37.9847,-1.1287,ATM,USD,0,0,0,647,290051,Low Income Segment,No-Fee Basic Account,4,2024-04,0
18229,3297,2023-10-07,Card Payment,5746.522367,Mortgage,Business,Zaragoza,41.6488,-0.8891,Mobile,USD,0,0,0,649,266001,Low Income Segment,Financial Literacy Program Access,10,2023-10,0
18230,3614,2024-09-06,Withdrawal,2454.998742,Checking Account,Business,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,840,343536,Middle Income Segment,Mid-tier Savings Booster,9,2024-09,0
18231,2879,2023-11-25,Transfer,8642.005308,Loan,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,3715,0,538,402592,Middle Income Segment,Personal Loan Cashback Offer,11,2023-11,3715
18232,9788,2024-09-30,Withdrawal,3652.608744,Checking Account,Gold,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,326,701659,High Income Segment,Premium Investment Services,9,2024-09,0
18233,1620,2024-05-11,Withdrawal,3073.74356,Loan,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,6798,0,686,141105,Low Income Segment,Financial Literacy Program Access,5,2024-05,6798
18234,7698,2024-09-18,Transfer,2044.547292,Savings Account,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,754,473539,Middle Income Segment,Mid-tier Savings Booster,9,2024-09,0
18235,6507,2023-08-17,Deposit,1418.78585,Credit Card,Standard,Murcia,37.9847,-1.1287,ATM,EUR,4826,0,0,799,103169,Low Income Segment,Financial Literacy Program Access,8,2023-08,4826
18236,9262,2023-12-02,Card Payment,3480.120135,Loan,Gold,Valencia,39.4699,-0.3763,Online,EUR,0,889,0,585,378695,Middle Income Segment,Personal Loan Cashback Offer,12,2023-12,889
18237,2803,2025-04-07,Withdrawal,6243.717427,Mortgage,Gold,Bilbao,43.263,-2.935,Online,EUR,0,0,0,718,922318,High Income Segment,Exclusive Platinum Package,4,2025-04,0
18238,8116,2023-09-08,Deposit,6437.608879,Loan,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,5573,0,329,228471,Low Income Segment,Financial Literacy Program Access,9,2023-09,5573
18239,5533,2023-07-18,Deposit,11054.48081,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,USD,0,0,0,509,901995,High Income Segment,Exclusive Platinum Package,7,2023-07,0
18240,2925,2023-12-09,Card Payment,3771.26427,Credit Card,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,2577,0,0,644,57897,Middle Income Segment,Gold Card with Travel Benefits,12,2023-12,2577
18241,2037,2025-03-16,Transfer,5342.139393,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,2742,0,0,686,901385,High Income Segment,Exclusive Platinum Package,3,2025-03,2742
18242,4183,2025-03-25,Card Payment,4743.922547,Savings Account,Platinum,Murcia,37.9847,-1.1287,Mobile,USD,0,0,0,846,485009,Middle Income Segment,Mid-tier Savings Booster,3,2025-03,0
18243,9676,2024-08-17,Withdrawal,4082.719839,Savings Account,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,735,482304,Middle Income Segment,Mid-tier Savings Booster,8,2024-08,0
18244,5264,2025-04-06,Deposit,2325.716811,Credit Card,Business,Murcia,37.9847,-1.1287,Online,EUR,2454,0,0,530,206796,Low Income Segment,Financial Literacy Program Access,4,2025-04,2454
18245,5898,2023-12-22,Withdrawal,2660.463463,Loan,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,8824,0,455,761403,High Income Segment,Premium Investment Services,12,2023-12,8824
18246,9437,2025-02-11,Deposit,8232.499798,Loan,Student,Bilbao,43.263,-2.935,Online,EUR,0,8723,0,839,580967,Middle Income Segment,Personal Loan Cashback Offer,2,2025-02,8723
18247,7121,2024-04-20,Transfer,2971.563893,Savings Account,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,352,792791,High Income Segment,Premium Investment Services,4,2024-04,0
18248,6789,2024-06-27,Deposit,6795.822212,Loan,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,9284,0,506,804559,High Income Segment,Premium Investment Services,6,2024-06,9284
18249,4371,2024-12-12,Transfer,1924.754117,Loan,Business,Valencia,39.4699,-0.3763,ATM,EUR,0,2763,0,309,240736,Low Income Segment,Financial Literacy Program Access,12,2024-12,2763
18250,2350,2023-06-01,Transfer,4510.321815,Loan,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,264,0,503,670974,Middle Income Segment,Personal Loan Cashback Offer,6,2023-06,264
18251,9721,2023-08-06,Withdrawal,9431.639108,Loan,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,483,0,313,439515,Middle Income Segment,Personal Loan Cashback Offer,8,2023-08,483
18252,6714,2025-01-16,Withdrawal,10785.50766,Mortgage,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,752,968423,High Income Segment,Exclusive Platinum Package,1,2025-01,0
18253,4814,2023-11-23,Card Payment,828.0634012,Savings Account,Platinum,Madrid,40.4168,-3.7038,Branch,USD,0,0,0,641,909107,High Income Segment,Premium Investment Services,11,2023-11,0
18254,8147,2025-03-06,Withdrawal,4180.845994,Credit Card,Platinum,Valencia,39.4699,-0.3763,Online,USD,1718,0,0,670,59956,Middle Income Segment,Gold Card with Travel Benefits,3,2025-03,1718
18255,7485,2024-12-27,Fee,4335.76206,Credit Card,Student,Murcia,37.9847,-1.1287,Online,EUR,1769,0,0,429,346117,Middle Income Segment,Gold Card with Travel Benefits,12,2024-12,1769
18256,4625,2023-11-23,Withdrawal,7585.141326,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,385,661646,Middle Income Segment,Mid-tier Savings Booster,11,2023-11,0
18257,9951,2024-03-08,Withdrawal,2302.973864,Savings Account,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,656,938456,High Income Segment,Premium Investment Services,3,2024-03,0
18258,9117,2024-03-05,Card Payment,7482.942851,Mortgage,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,459,250281,Low Income Segment,Financial Literacy Program Access,3,2024-03,0
18259,9989,2024-03-07,Deposit,4056.946516,Savings Account,Gold,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,848,846248,High Income Segment,Premium Investment Services,3,2024-03,0
18260,1531,2024-05-14,Card Payment,5812.126666,Mortgage,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,610,591028,Middle Income Segment,Mid-tier Savings Booster,5,2024-05,0
18261,5137,2025-03-09,Fee,6859.729457,Loan,Business,Seville,37.3891,-5.9845,ATM,EUR,0,4976,0,567,65303,Middle Income Segment,Personal Loan Cashback Offer,3,2025-03,4976
18262,1598,2023-05-12,Fee,9046.628691,Mortgage,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,531,45778,Middle Income Segment,Mid-tier Savings Booster,5,2023-05,0
18263,8428,2024-05-21,Deposit,14041.12286,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,834,243471,Low Income Segment,Financial Literacy Program Access,5,2024-05,0
18264,9497,2025-03-06,Withdrawal,5108.267008,Checking Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,440,676457,Middle Income Segment,Mid-tier Savings Booster,3,2025-03,0
18265,5904,2023-07-31,Card Payment,656.194692,Savings Account,Platinum,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,453,393286,Middle Income Segment,Mid-tier Savings Booster,7,2023-07,0
18266,3909,2024-04-26,Loan Payment,7237.213054,Loan,Student,Barcelona,41.3874,2.1686,Online,EUR,0,704,1324,662,413003,Middle Income Segment,Personal Loan Cashback Offer,4,2024-04,2028
18267,1678,2024-04-05,Transfer,9867.568971,Mortgage,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,337,817975,High Income Segment,Exclusive Platinum Package,4,2024-04,0
18268,4384,2023-09-19,Fee,130.2729391,Loan,Business,Malaga,36.7213,-4.4214,Online,EUR,0,2477,0,826,637427,Middle Income Segment,Personal Loan Cashback Offer,9,2023-09,2477
18269,9922,2023-11-23,Deposit,380.2450538,Savings Account,Gold,Malaga,36.7213,-4.4214,Mobile,EUR,0,0,0,331,786057,High Income Segment,Premium Investment Services,11,2023-11,0
18270,3025,2023-12-01,Loan Payment,195.4203866,Credit Card,Business,Zaragoza,41.6488,-0.8891,Online,EUR,4989,0,16762,629,326922,Middle Income Segment,Gold Card with Travel Benefits,12,2023-12,21751
18271,5228,2024-03-05,Transfer,383.6959009,Checking Account,Student,Seville,37.3891,-5.9845,Online,EUR,0,0,0,519,588986,Middle Income Segment,Mid-tier Savings Booster,3,2024-03,0
18272,3766,2024-06-18,Loan Payment,706.2952184,Checking Account,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,306,824,861917,High Income Segment,Premium Investment Services,6,2024-06,306
18273,3098,2024-02-27,Withdrawal,4777.856341,Savings Account,Student,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,309,985106,High Income Segment,Premium Investment Services,2,2024-02,0
18274,7761,2023-08-28,Deposit,1618.174396,Checking Account,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,706,176816,Low Income Segment,Financial Literacy Program Access,8,2023-08,0
18275,1391,2023-05-02,Transfer,2008.617181,Credit Card,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,4468,0,0,585,515548,Middle Income Segment,Gold Card with Travel Benefits,5,2023-05,4468
18276,4784,2024-10-27,Transfer,10647.83856,Loan,Gold,Seville,37.3891,-5.9845,Branch,EUR,0,3148,0,511,875113,High Income Segment,Premium Investment Services,10,2024-10,3148
18277,7666,2023-04-13,Withdrawal,11219.691,Mortgage,Gold,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,766,572265,Middle Income Segment,Mid-tier Savings Booster,4,2023-04,0
18278,4837,2023-01-27,Withdrawal,3372.629123,Savings Account,Business,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,515,396673,Middle Income Segment,Mid-tier Savings Booster,1,2023-01,0
18279,2685,2024-10-14,Withdrawal,2106.528967,Savings Account,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,356,802143,High Income Segment,Premium Investment Services,10,2024-10,0
